"STATION","NAME","DATE","DAPR","DAWM","MDPR","MDWM","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDMV"
"USC00048135","SHASTA DAM, CA US","2003-11-04",,,,,"0.00","0.0","0.0","55","38","43","14.9"
"USC00048135","SHASTA DAM, CA US","2003-11-05",,,,,"0.08","0.0","0.0","54","43","48","14.9"
"USC00048135","SHASTA DAM, CA US","2003-11-06",,,,,"0.00","0.0","0.0","54","45","48","36.0"
"USC00048135","SHASTA DAM, CA US","2003-11-07",,,,,"0.36","0.0","0.0","52","47","48","16.8"
"USC00048135","SHASTA DAM, CA US","2003-11-08",,,,,"1.55","0.0","0.0","51","49","50","8.7"
"USC00048135","SHASTA DAM, CA US","2003-11-09",,,,,"2.59","0.0","0.0","54","47","47","31.1"
"USC00048135","SHASTA DAM, CA US","2003-11-10",,,,,"0.79","0.0","0.0","54","43","44","23.0"
"USC00048135","SHASTA DAM, CA US","2003-11-11",,,,,"0.00","0.0","0.0","61","46","49","37.9"
"USC00048135","SHASTA DAM, CA US","2003-11-12",,,,,"0.00","0.0","0.0","66","49","57","67.7"
"USC00048135","SHASTA DAM, CA US","2003-11-13",,,,,"0.00","0.0","0.0","67","47","50","105.0"
"USC00048135","SHASTA DAM, CA US","2003-11-14",,,,,"0.01","0.0","0.0","67","47","51","3.7"
"USC00048135","SHASTA DAM, CA US","2003-11-15",,,,,"1.95","0.0","0.0","52","47","48","6.2"
"USC00048135","SHASTA DAM, CA US","2003-11-16",,,,,"0.78","0.0","0.0","50","45","46","21.1"
"USC00048135","SHASTA DAM, CA US","2003-11-17",,,,,"0.28","0.0","0.0","50","46","47","49.1"
"USC00048135","SHASTA DAM, CA US","2003-11-18",,,,,"0.29","0.0","0.0","57","46","46","21.1"
"USC00048135","SHASTA DAM, CA US","2003-11-19",,,,,"0.00","0.0","0.0","60","45","47","11.8"
"USC00048135","SHASTA DAM, CA US","2003-11-20",,,,,"0.00","0.0","0.0","61","47","48","8.1"
"USC00048135","SHASTA DAM, CA US","2003-11-21",,,,,"0.00","0.0","0.0","62","39","39","29.8"
"USC00048135","SHASTA DAM, CA US","2003-11-22",,,,,"0.00","0.0","0.0","62","37","37","8.7"
"USC00048135","SHASTA DAM, CA US","2003-11-23",,,,,"0.00","0.0","0.0","51","37","46","62.1"
"USC00048135","SHASTA DAM, CA US","2003-11-24",,,,,"0.00","0.0","0.0","56","38","38","32.9"
"USC00048135","SHASTA DAM, CA US","2003-11-25",,,,,"0.00","0.0","0.0","55","38","40","13.0"
"USC00048135","SHASTA DAM, CA US","2003-11-26",,,,,"0.00","0.0","0.0","50","39","41","13.0"
"USC00048135","SHASTA DAM, CA US","2003-11-27",,,,,"0.00","0.0","0.0","55","44","47","37.9"
"USC00048135","SHASTA DAM, CA US","2003-11-28",,,,,"0.00","0.0","0.0","58","44","47","37.9"
"USC00048135","SHASTA DAM, CA US","2003-11-29",,,,,"0.32","0.0","0.0","52","46","47","34.2"
"USC00048135","SHASTA DAM, CA US","2003-11-30",,,,,"0.92","0.0","0.0","49","47","50","82.0"
"USC00048135","SHASTA DAM, CA US","2003-12-01",,,,,"0.67","0.0","0.0","54","47","47","29.2"
"USC00048135","SHASTA DAM, CA US","2003-12-02",,,,,"0.52","0.0","0.0","49","47","48","19.3"
"USC00048135","SHASTA DAM, CA US","2003-12-03",,,,,"0.24","0.0","0.0","52","48","50","11.2"
"USC00048135","SHASTA DAM, CA US","2003-12-04",,,,,"0.01","0.0","0.0","59","45","47","18.0"
"USC00048135","SHASTA DAM, CA US","2003-12-05",,,,,"0.58","0.0","0.0","59","45","48","8.7"
"USC00048135","SHASTA DAM, CA US","2003-12-06",,,,,"2.56","0.0","0.0","53","48","52","42.3"
"USC00048135","SHASTA DAM, CA US","2003-12-07",,,,,"3.81","0.0","0.0","56","45","47","34.2"
"USC00048135","SHASTA DAM, CA US","2003-12-08",,,,,"0.01","0.0","0.0","54","38","38","39.1"
"USC00048135","SHASTA DAM, CA US","2003-12-09",,,,,"0.00","0.0","0.0","53","38","41","14.3"
"USC00048135","SHASTA DAM, CA US","2003-12-10",,,,,"1.30","0.0","0.0","45","38","40","6.8"
"USC00048135","SHASTA DAM, CA US","2003-12-11",,,,,"0.20","0.0","0.0","45","38","38","24.9"
"USC00048135","SHASTA DAM, CA US","2003-12-12",,,,,"0.25","0.0","0.0","53","38","42","1.9"
"USC00048135","SHASTA DAM, CA US","2003-12-13",,,,,"1.41","0.0","0.0","43","42","43","5.0"
"USC00048135","SHASTA DAM, CA US","2003-12-14",,,,,"2.90","0.0","0.0","51","38","41","36.0"
"USC00048135","SHASTA DAM, CA US","2003-12-15",,,,,"0.00","0.0","0.0","53","38","39","3.7"
"USC00048135","SHASTA DAM, CA US","2003-12-16",,,,,"0.00","0.0","0.0","39","38","39","11.2"
"USC00048135","SHASTA DAM, CA US","2003-12-17",,,,,"0.00",,"0.0","52","39","46","14.3"
"USC00048135","SHASTA DAM, CA US","2003-12-18",,,,,"0.00",,"0.0","64","44","45","31.1"
"USC00048135","SHASTA DAM, CA US","2003-12-19",,,,,"0.00",,"0.0","61","43","44","11.8"
"USC00048135","SHASTA DAM, CA US","2003-12-20",,,,,"0.90","0.0","0.0","51","43","44","14.9"
"USC00048135","SHASTA DAM, CA US","2003-12-21",,,,,"0.02","0.0","0.0","49","44","47","13.0"
"USC00048135","SHASTA DAM, CA US","2003-12-22",,,,,"0.00","0.0","0.0","58","45","46","11.8"
"USC00048135","SHASTA DAM, CA US","2003-12-23",,,,,"0.00","0.0","0.0","51","44","44","3.1"
"USC00048135","SHASTA DAM, CA US","2003-12-24",,,,,"3.28","0.0","0.0","49","43","50","14.9"
"USC00048135","SHASTA DAM, CA US","2003-12-25",,,,,"0.01","0.0","0.0","53","39","40","85.7"
"USC00048135","SHASTA DAM, CA US","2003-12-26",,,,,"0.01","0.0","0.0","48","35","36","3.7"
"USC00048135","SHASTA DAM, CA US","2003-12-27",,,,,"0.00","0.0","0.0","48","33","33","3.7"
"USC00048135","SHASTA DAM, CA US","2003-12-28",,,,,"0.00","0.0","0.0","44","33","37","1.9"
"USC00048135","SHASTA DAM, CA US","2003-12-29",,,,,"1.20","0.0","0.0","39","31","32","1.2"
"USC00048135","SHASTA DAM, CA US","2003-12-30",,,,,"1.40","0.0","0.0","38","32","38","23.0"
"USC00048135","SHASTA DAM, CA US","2003-12-31",,,,,"0.00","0.0","0.0","44","38","39","3.7"
"USC00048135","SHASTA DAM, CA US","2004-01-01",,,,,"3.00","0.0","0.0","44","38","43","39.8"
"USC00048135","SHASTA DAM, CA US","2004-01-02",,,,,"0.20","0.0","0.0","49","33","35","41.0"
"USC00048135","SHASTA DAM, CA US","2004-01-03",,,,,"0.06","0.0","0.0","41","32","32","6.8"
"USC00048135","SHASTA DAM, CA US","2004-01-04",,,,,"0.08","0.0","0.0","44","32","34","1.2"
"USC00048135","SHASTA DAM, CA US","2004-01-05",,,,,"0.00","0.0","0.0","45","33","37","5.0"
"USC00048135","SHASTA DAM, CA US","2004-01-06",,,,,"0.05","0.0","0.0","48","34","41","24.9"
"USC00048135","SHASTA DAM, CA US","2004-01-07",,,,,"0.66","0.0","0.0","46","34","36","8.7"
"USC00048135","SHASTA DAM, CA US","2004-01-08",,,,,"0.47","0.0","0.0","46","34","43","11.2"
"USC00048135","SHASTA DAM, CA US","2004-01-09",,,,,"0.46","0.0","0.0","46","43","44","11.2"
"USC00048135","SHASTA DAM, CA US","2004-01-10",,,,,"1.00","0.0","0.0","51","42","44","14.9"
"USC00048135","SHASTA DAM, CA US","2004-01-11",,,,,"0.00","0.0","0.0","52","43","44","5.0"
"USC00048135","SHASTA DAM, CA US","2004-01-12",,,,,"0.00","0.0","0.0","60","41","42","3.1"
"USC00048135","SHASTA DAM, CA US","2004-01-13",,,,,"0.00","0.0","0.0","51","41","43","1.2"
"USC00048135","SHASTA DAM, CA US","2004-01-14",,,,,"0.00","0.0","0.0","57","42","44","1.9"
"USC00048135","SHASTA DAM, CA US","2004-01-15",,,,,"0.20","0.0","0.0","49","44","46","5.0"
"USC00048135","SHASTA DAM, CA US","2004-01-16",,,,,"0.00","0.0","0.0","60","34","35","16.8"
"USC00048135","SHASTA DAM, CA US","2004-01-17",,,,,"0.00","0.0","0.0","49","34","38","1.9"
"USC00048135","SHASTA DAM, CA US","2004-01-18",,,,,"0.00","0.0","0.0","51","34","42","14.9"
"USC00048135","SHASTA DAM, CA US","2004-01-19",,,,,"0.00","0.0","0.0","57","39","40","1.2"
"USC00048135","SHASTA DAM, CA US","2004-01-20",,,,,"0.00","0.0","0.0","57","39","44","3.7"
"USC00048135","SHASTA DAM, CA US","2004-01-21",,,,,"0.00","0.0","0.0","60","43","47","55.3"
"USC00048135","SHASTA DAM, CA US","2004-01-22",,,,,"0.00","0.0","0.0","62","43","44","34.2"
"USC00048135","SHASTA DAM, CA US","2004-01-23",,,,,"0.00","0.0","0.0","57","37","38","8.7"
"USC00048135","SHASTA DAM, CA US","2004-01-24",,,,,"0.17","0.0","0.0","57","37","42","5.0"
"USC00048135","SHASTA DAM, CA US","2004-01-25",,,,,"0.00","0.0","0.0","46","35","36","8.1"
"USC00048135","SHASTA DAM, CA US","2004-01-26",,,,,"0.00","0.0","0.0","50","35","38","16.8"
"USC00048135","SHASTA DAM, CA US","2004-01-27",,,,,"0.66","0.0","0.0","41","35","37","13.0"
"USC00048135","SHASTA DAM, CA US","2004-01-28",,,,,"0.33","0.0","0.0","42","35","38","19.9"
"USC00048135","SHASTA DAM, CA US","2004-01-29",,,,,"0.00","0.0","0.0","53","37","43","9.9"
"USC00048135","SHASTA DAM, CA US","2004-01-30",,,,,"0.32","0.0","0.0","57","42","44","28.0"
"USC00048135","SHASTA DAM, CA US","2004-01-31",,,,,"0.00","0.0","0.0","57","36","37","3.7"
"USC00048135","SHASTA DAM, CA US","2004-02-01",,,,,"0.00","0.0","0.0","52","36","40","6.2"
"USC00048135","SHASTA DAM, CA US","2004-02-02",,,,,"0.95","0.0","0.0","42","34","35","1.9"
"USC00048135","SHASTA DAM, CA US","2004-02-03",,,,,"1.18","0.0","0.0","40","34","39","21.1"
"USC00048135","SHASTA DAM, CA US","2004-02-04",,,,,"0.12","0.0","0.0","46","34","39",
"USC00048135","SHASTA DAM, CA US","2004-02-05",,"    2",,"8.7","0.00","0.0","0.0","56","38","42",
"USC00048135","SHASTA DAM, CA US","2004-02-06",,,,,"0.00","0.0","0.0","57","42","43","11.8"
"USC00048135","SHASTA DAM, CA US","2004-02-07",,,,,"0.21","0.0","0.0","44","35","35","0.0"
"USC00048135","SHASTA DAM, CA US","2004-02-08",,,,,"0.00","0.0","0.0","57","35","42","19.3"
"USC00048135","SHASTA DAM, CA US","2004-02-09",,,,,"0.00","0.0","0.0","57","42","44","39.8"
"USC00048135","SHASTA DAM, CA US","2004-02-10",,,,,"0.00","0.0","0.0","60","44","47","60.9"
"USC00048135","SHASTA DAM, CA US","2004-02-11",,,,,"0.00","0.0","0.0","66","42","45","24.9"
"USC00048135","SHASTA DAM, CA US","2004-02-12",,,,,"0.00","0.0","0.0","70","47","48","11.2"
"USC00048135","SHASTA DAM, CA US","2004-02-13",,,,,"0.00","0.0","0.0","65","40","41","14.9"
"USC00048135","SHASTA DAM, CA US","2004-02-14",,,,,"0.23","0.0","0.0","52","41","42","11.2"
"USC00048135","SHASTA DAM, CA US","2004-02-15",,,,,"0.20","0.0","0.0","49","42","45","1.9"
"USC00048135","SHASTA DAM, CA US","2004-02-16",,,,,"2.48","0.0","0.0","48","45","47","3.7"
"USC00048135","SHASTA DAM, CA US","2004-02-17",,,,,"2.74","0.0","0.0","53","47","52","31.7"
"USC00048135","SHASTA DAM, CA US","2004-02-18",,,,,"2.65","0.0","0.0","54","47","48","16.2"
"USC00048135","SHASTA DAM, CA US","2004-02-19",,,,,"0.00","0.0","0.0","58","43","44","55.3"
"USC00048135","SHASTA DAM, CA US","2004-02-20",,,,,"0.00","0.0","0.0","60","41","41","6.2"
"USC00048135","SHASTA DAM, CA US","2004-02-21",,,,,"0.00","0.0","0.0","59","41","45","1.9"
"USC00048135","SHASTA DAM, CA US","2004-02-22",,,,,"0.26","0.0","0.0","50","44","45","0.0"
"USC00048135","SHASTA DAM, CA US","2004-02-23",,,,,"0.53","0.0","0.0","50","44","45","1.2"
"USC00048135","SHASTA DAM, CA US","2004-02-24",,,,,"0.91","0.0","0.0","60","44","44","16.2"
"USC00048135","SHASTA DAM, CA US","2004-02-25",,,,,"1.96","0.0","0.0","53","43","45","28.0"
"USC00048135","SHASTA DAM, CA US","2004-02-26",,,,,"2.56","0.0","0.0","53","43","44","108.7"
"USC00048135","SHASTA DAM, CA US","2004-02-27",,,,,"2.39","0.0","0.0","47","39","40","14.9"
"USC00048135","SHASTA DAM, CA US","2004-02-28",,,,,"0.03","0.0","0.0","53","38","39","5.0"
"USC00048135","SHASTA DAM, CA US","2004-02-29",,,,,"0.00","0.0","0.0","57","39","40","1.9"
"USC00048135","SHASTA DAM, CA US","2004-03-01",,,,,"1.40","0.0","0.0","54","40","42","13.0"
"USC00048135","SHASTA DAM, CA US","2004-03-02",,,,,"0.49","0.0","0.0","49","41","47","8.1"
"USC00048135","SHASTA DAM, CA US","2004-03-03",,,,,"0.00","0.0","0.0","60","43","43","41.0"
"USC00048135","SHASTA DAM, CA US","2004-03-04",,,,,"0.00","0.0","0.0","60","40","40","5.0"
"USC00048135","SHASTA DAM, CA US","2004-03-05",,,,,"0.00","0.0","0.0","67","40","46","16.8"
"USC00048135","SHASTA DAM, CA US","2004-03-06",,,,,"0.00","0.0","0.0","59","43","44","19.9"
"USC00048135","SHASTA DAM, CA US","2004-03-07",,,,,"0.00","0.0","0.0","66","44","55","8.7"
"USC00048135","SHASTA DAM, CA US","2004-03-08",,,,,"0.00","0.0","0.0","76","54","59","31.7"
"USC00048135","SHASTA DAM, CA US","2004-03-09",,,,,"0.00","0.0","0.0","80","52","55","11.8"
"USC00048135","SHASTA DAM, CA US","2004-03-10",,,,,"0.00","0.0","0.0","83","53","54",
"USC00048135","SHASTA DAM, CA US","2004-03-11",,"    2",,"64.0","0.00","0.0","0.0","76","55","59",
"USC00048135","SHASTA DAM, CA US","2004-03-12",,,,,"0.00","0.0","0.0","77","53","55","16.2"
"USC00048135","SHASTA DAM, CA US","2004-03-13",,,,,"0.00","0.0","0.0","79","52","57","26.1"
"USC00048135","SHASTA DAM, CA US","2004-03-14",,,,,"0.00","0.0","0.0","82","53","57","19.9"
"USC00048135","SHASTA DAM, CA US","2004-03-15",,,,,"0.00","0.0","0.0","82","53","57","11.8"
"USC00048135","SHASTA DAM, CA US","2004-03-16",,,,,"0.00","0.0","0.0","78","56","59","29.2"
"USC00048135","SHASTA DAM, CA US","2004-03-17",,,,,"0.00","0.0","0.0","81","57","59","19.3"
"USC00048135","SHASTA DAM, CA US","2004-03-18",,,,,"0.00","0.0","0.0","85","53","54","9.9"
"USC00048135","SHASTA DAM, CA US","2004-03-19",,,,,"0.00","0.0","0.0","78","53","53","16.8"
"USC00048135","SHASTA DAM, CA US","2004-03-20",,,,,"0.00","0.0","0.0","76","53","54","6.8"
"USC00048135","SHASTA DAM, CA US","2004-03-21",,,,,"0.00","0.0","0.0","84","54","56","11.2"
"USC00048135","SHASTA DAM, CA US","2004-03-22",,,,,"0.00","0.0","0.0","84","54","58","5.0"
"USC00048135","SHASTA DAM, CA US","2004-03-23",,,,,"0.00","0.0","0.0","77","51","54","11.8"
"USC00048135","SHASTA DAM, CA US","2004-03-24",,,,,"0.00","0.0","0.0","73","51","51","24.2"
"USC00048135","SHASTA DAM, CA US","2004-03-25",,,,,"0.10","0.0","0.0","66","47","47","16.8"
"USC00048135","SHASTA DAM, CA US","2004-03-26",,,,,"1.38","0.0","0.0","49","37","39","36.0"
"USC00048135","SHASTA DAM, CA US","2004-03-27",,,,,"0.56","0.0","0.0","50","38","46","6.2"
"USC00048135","SHASTA DAM, CA US","2004-03-28",,,,,"0.00","0.0","0.0","63","38","56","32.9"
"USC00048135","SHASTA DAM, CA US","2004-03-29",,,,,"0.00","0.0","0.0","78","51","52","32.9"
"USC00048135","SHASTA DAM, CA US","2004-03-30",,,,,"0.00","0.0","0.0","75","52","54","34.2"
"USC00048135","SHASTA DAM, CA US","2004-03-31",,,,,"0.31","0.0","0.0","59","46","49","19.9"
"USC00048135","SHASTA DAM, CA US","2004-04-01",,,,,"0.00","0.0","0.0","68","44","48","29.8"
"USC00048135","SHASTA DAM, CA US","2004-04-02",,,,,"0.00","0.0","0.0","65","48","51","67.1"
"USC00048135","SHASTA DAM, CA US","2004-04-03",,,,,"0.00","0.0","0.0","71","51","53","29.2"
"USC00048135","SHASTA DAM, CA US","2004-04-04",,,,,"0.00","0.0","0.0","75","53","54",
"USC00048135","SHASTA DAM, CA US","2004-04-05",,,,,"0.00","0.0","0.0","73","46","47",
"USC00048135","SHASTA DAM, CA US","2004-04-06",,"    3",,"44.1","0.00","0.0","0.0","73","46","49",
"USC00048135","SHASTA DAM, CA US","2004-04-07",,,,,"0.00","0.0","0.0","69","49","52","11.8"
"USC00048135","SHASTA DAM, CA US","2004-04-08",,,,,"0.00","0.0","0.0","80","51","58","8.7"
"USC00048135","SHASTA DAM, CA US","2004-04-09",,,,,"0.00","0.0","0.0","80","58","60","8.7"
"USC00048135","SHASTA DAM, CA US","2004-04-10",,,,,"0.00","0.0","0.0","82","59","61","19.9"
"USC00048135","SHASTA DAM, CA US","2004-04-11",,,,,"0.00","0.0","0.0","83","58","59",
"USC00048135","SHASTA DAM, CA US","2004-04-12",,,,,"0.00","0.0","0.0","82","54","56",
"USC00048135","SHASTA DAM, CA US","2004-04-13",,"    3",,"14.9","0.00","0.0","0.0","74","49","49",
"USC00048135","SHASTA DAM, CA US","2004-04-14",,,,,"0.06","0.0","0.0","74","47","48","8.7"
"USC00048135","SHASTA DAM, CA US","2004-04-15",,,,,"0.03","0.0","0.0","58","42","45","11.8"
"USC00048135","SHASTA DAM, CA US","2004-04-16",,,,,"0.00","0.0","0.0","61","44","47","1.9"
"USC00048135","SHASTA DAM, CA US","2004-04-17",,,,,"0.03","0.0","0.0","58","46","46",
"USC00048135","SHASTA DAM, CA US","2004-04-18",,"    2",,"1.2","0.31","0.0","0.0","59","43","44",
"USC00048135","SHASTA DAM, CA US","2004-04-19",,,,,"0.83","0.0","0.0","51","43","45","1.9"
"USC00048135","SHASTA DAM, CA US","2004-04-20",,,,,"1.59","0.0","0.0","51","44","49","39.8"
"USC00048135","SHASTA DAM, CA US","2004-04-21",,,,,"0.05","0.0","0.0","57","44","47","70.8"
"USC00048135","SHASTA DAM, CA US","2004-04-22",,,,,"0.01","0.0","0.0","65","46","47","11.2"
"USC00048135","SHASTA DAM, CA US","2004-04-23",,,,,"0.00","0.0","0.0","74","47","53","24.2"
"USC00048135","SHASTA DAM, CA US","2004-04-24",,,,,"0.00","0.0","0.0","79","52","58","36.0"
"USC00048135","SHASTA DAM, CA US","2004-04-25",,,,,"0.00","0.0","0.0","81","58","66","26.7"
"USC00048135","SHASTA DAM, CA US","2004-04-26",,,,,"0.00","0.0","0.0","85","60","63","36.0"
"USC00048135","SHASTA DAM, CA US","2004-04-27",,,,,"0.00","0.0","0.0","89","60","64","19.9"
"USC00048135","SHASTA DAM, CA US","2004-04-28",,,,,"0.00","0.0","0.0","93","60","61",
"USC00048135","SHASTA DAM, CA US","2004-04-29",,"    2",,"42.3","0.00","0.0","0.0","75","56","58",
"USC00048135","SHASTA DAM, CA US","2004-04-30",,,,,"0.00","0.0","0.0",,,,
"USC00048135","SHASTA DAM, CA US","2004-06-01",,,,,"0.00","0.0",,"90","65","66","32.9"
"USC00048135","SHASTA DAM, CA US","2004-06-02",,,,,"0.00","0.0","0.0","90","66","69","36.0"
"USC00048135","SHASTA DAM, CA US","2004-06-03",,,,,"0.00","0.0","0.0","93","65","68","34.2"
"USC00048135","SHASTA DAM, CA US","2004-06-04",,,,,"0.00","0.0","0.0","89","66","67","26.1"
"USC00048135","SHASTA DAM, CA US","2004-06-05",,,,,"0.00","0.0","0.0","93","65","66","31.7"
"USC00048135","SHASTA DAM, CA US","2004-06-06",,,,,"0.00","0.0","0.0","89","62","63","36.0"
"USC00048135","SHASTA DAM, CA US","2004-06-07",,,,,"0.00","0.0","0.0","82","56","57","59.0"
"USC00048135","SHASTA DAM, CA US","2004-06-08",,,,,"0.00","0.0","0.0","77","54","60","37.3"
"USC00048135","SHASTA DAM, CA US","2004-06-09",,,,,"0.00","0.0","0.0","76","54","58","14.3"
"USC00048135","SHASTA DAM, CA US","2004-06-10",,,,,"0.10","0.0","0.0","79","56","58","11.2"
"USC00048135","SHASTA DAM, CA US","2004-06-11",,,,,"0.00","0.0","0.0","79","57","62","34.8"
"USC00048135","SHASTA DAM, CA US","2004-06-12",,,,,"0.00","0.0","0.0","83","62","65","26.7"
"USC00048135","SHASTA DAM, CA US","2004-06-13",,,,,"0.00","0.0","0.0","88","65","67","29.8"
"USC00048135","SHASTA DAM, CA US","2004-06-14",,,,,"0.00","0.0","0.0","90","66","70","29.2"
"USC00048135","SHASTA DAM, CA US","2004-06-15",,,,,"0.00","0.0","0.0","93","69","73","49.7"
"USC00048135","SHASTA DAM, CA US","2004-06-16",,,,,"0.00","0.0","0.0","95","69","75","55.3"
"USC00048135","SHASTA DAM, CA US","2004-06-17",,,,,"0.00","0.0","0.0","96","69","71","24.9"
"USC00048135","SHASTA DAM, CA US","2004-06-18",,,,,"0.00","0.0","0.0","92","65","68","28.0"
"USC00048135","SHASTA DAM, CA US","2004-06-19",,,,,"0.00","0.0","0.0","88","65","68","29.2"
"USC00048135","SHASTA DAM, CA US","2004-06-20",,,,,"0.00","0.0","0.0","89","66","67","24.9"
"USC00048135","SHASTA DAM, CA US","2004-06-21",,,,,"0.00","0.0","0.0","94","67","71","18.0"
"USC00048135","SHASTA DAM, CA US","2004-06-22",,,,,"0.00","0.0","0.0","96","68","70","19.9"
"USC00048135","SHASTA DAM, CA US","2004-06-23",,,,,"0.00","0.0","0.0","92","68","70","26.7"
"USC00048135","SHASTA DAM, CA US","2004-06-24",,,,,"0.00","0.0","0.0","92","66","70","24.9"
"USC00048135","SHASTA DAM, CA US","2004-06-25",,,,,"0.00","0.0","0.0","92","66","68",
"USC00048135","SHASTA DAM, CA US","2004-06-26",,,,,"0.00","0.0","0.0","94","67","70",
"USC00048135","SHASTA DAM, CA US","2004-06-27",,,,,"0.00","0.0","0.0","93","70","72",
"USC00048135","SHASTA DAM, CA US","2004-06-28",,,,,"0.00","0.0","0.0","97","73","75",
"USC00048135","SHASTA DAM, CA US","2004-06-29",,,,,"0.60","0.0","0.0","98","65","72",
"USC00048135","SHASTA DAM, CA US","2004-06-30",,,,,"0.00","0.0","0.0","96","66","67",
"USC00048135","SHASTA DAM, CA US","2004-07-01",,,,,"0.00","0.0","0.0","89","65","68",
"USC00048135","SHASTA DAM, CA US","2004-07-02",,,,,"0.00","0.0","0.0","95","68","72",
"USC00048135","SHASTA DAM, CA US","2004-07-03",,,,,"0.00","0.0","0.0","98","72","73",
"USC00048135","SHASTA DAM, CA US","2004-07-04",,,,,"0.00","0.0","0.0","97","73","75",
"USC00048135","SHASTA DAM, CA US","2004-07-05",,,,,"0.00","0.0","0.0","98","75","78",
"USC00048135","SHASTA DAM, CA US","2004-07-06",,,,,"0.00","0.0","0.0","100","76","80",
"USC00048135","SHASTA DAM, CA US","2004-07-07",,,,,"0.00","0.0","0.0","105","73",,
"USC00048135","SHASTA DAM, CA US","2004-07-08",,,,,"0.00","0.0","0.0","95","66","72",
"USC00048135","SHASTA DAM, CA US","2004-07-09",,,,,"0.00","0.0","0.0","90","63","66",
"USC00048135","SHASTA DAM, CA US","2004-07-10",,,,,"0.00","0.0","0.0","90","63","65",
"USC00048135","SHASTA DAM, CA US","2004-07-11",,,,,"0.00","0.0","0.0","87","65","70",
"USC00048135","SHASTA DAM, CA US","2004-07-12",,,,,"0.00","0.0","0.0","93","67","69",
"USC00048135","SHASTA DAM, CA US","2004-07-13",,,,,"0.00","0.0","0.0","96","66","67",
"USC00048135","SHASTA DAM, CA US","2004-07-14",,,,,"0.00","0.0","0.0","95","65","67",
"USC00048135","SHASTA DAM, CA US","2004-07-15",,,,,"0.00","0.0","0.0","95","66","68",
"USC00048135","SHASTA DAM, CA US","2004-07-16",,,,,"0.00","0.0","0.0","95","68","71",
"USC00048135","SHASTA DAM, CA US","2004-07-17",,,,,"0.00","0.0","0.0","96","71","75",
"USC00048135","SHASTA DAM, CA US","2004-07-18",,,,,"0.00","0.0","0.0","96","73","73",
"USC00048135","SHASTA DAM, CA US","2004-07-19",,,,,"0.00","0.0","0.0","96","72","74",
"USC00048135","SHASTA DAM, CA US","2004-07-20",,,,,"0.00","0.0","0.0","92","72","73",
"USC00048135","SHASTA DAM, CA US","2004-07-21",,,,,"0.00","0.0","0.0","91","76","75",
"USC00048135","SHASTA DAM, CA US","2004-07-22",,,,,"0.00","0.0","0.0","102","73","75",
"USC00048135","SHASTA DAM, CA US","2004-07-23",,,,,"0.00","0.0","0.0","105","73","75",
"USC00048135","SHASTA DAM, CA US","2004-07-24",,,,,"0.00","0.0","0.0","105","73","74",
"USC00048135","SHASTA DAM, CA US","2004-07-25",,,,,"0.00","0.0","0.0","99","72","74",
"USC00048135","SHASTA DAM, CA US","2004-07-26",,,,,"0.00","0.0","0.0","101","72","73",
"USC00048135","SHASTA DAM, CA US","2004-07-27",,,,,"0.00","0.0","0.0","101","72","73",
"USC00048135","SHASTA DAM, CA US","2004-07-28",,,,,"0.00","0.0","0.0","103","73","74",
"USC00048135","SHASTA DAM, CA US","2004-07-29",,,,,"0.00","0.0","0.0","98","69","71",
"USC00048135","SHASTA DAM, CA US","2004-07-30",,,,,"0.00","0.0","0.0","96","69","71",
"USC00048135","SHASTA DAM, CA US","2004-07-31",,,,,"0.00","0.0","0.0",,,,
"USC00048135","SHASTA DAM, CA US","2004-08-01",,,,,"0.00","0.0","0.0","96","66","68","49.1"
"USC00048135","SHASTA DAM, CA US","2004-08-02",,,,,"0.00","0.0","0.0","92","61","63","29.8"
"USC00048135","SHASTA DAM, CA US","2004-08-03",,,,,"0.00","0.0","0.0","86","63","65","41.0"
"USC00048135","SHASTA DAM, CA US","2004-08-04",,,,,"0.00","0.0","0.0","92","65","71","44.7"
"USC00048135","SHASTA DAM, CA US","2004-08-05",,,,,"0.00","0.0","0.0","91","66","68","52.8"
"USC00048135","SHASTA DAM, CA US","2004-08-06",,,,,"0.00","0.0","0.0","84","63","69","26.1"
"USC00048135","SHASTA DAM, CA US","2004-08-07",,,,,"0.00","0.0","0.0","88","64","71","46.0"
"USC00048135","SHASTA DAM, CA US","2004-08-08",,,,,"0.00","0.0","0.0","99","71","76","46.0"
"USC00048135","SHASTA DAM, CA US","2004-08-09",,,,,"0.00","0.0","0.0","101","71","72","42.3"
"USC00048135","SHASTA DAM, CA US","2004-08-10",,,,,"0.00","0.0","0.0","100","71","73","44.1"
"USC00048135","SHASTA DAM, CA US","2004-08-11",,,,,"0.00","0.0","0.0","104","71","72","41.0"
"USC00048135","SHASTA DAM, CA US","2004-08-12",,,,,"0.00","0.0","0.0","104","72","72","42.9"
"USC00048135","SHASTA DAM, CA US","2004-08-13",,,,,"0.00","0.0","0.0","104","73","74","46.0"
"USC00048135","SHASTA DAM, CA US","2004-08-14",,,,,"0.00","0.0","0.0","101","72","74","37.9"
"USC00048135","SHASTA DAM, CA US","2004-08-15",,,,,"0.00","0.0","0.0","96","62","62","41.0"
"USC00048135","SHASTA DAM, CA US","2004-08-16",,,,,"0.00","0.0","0.0","94","62","66","37.9"
